horizon_minutes,window,N_asset_sessions,N_available_origins,N_origins,N_sessions,N_unknown_membership_origins,N_verified_membership_origins,N_verified_nonmember_origins,alternative,baseline_loss,bootstrap_block_length,bootstrap_repetitions,bootstrap_seed,ci_high,ci_low,contrast,coverage_status,endpoint,estimate,expanded_loss,family,holm_family_size,holm_unavailable_treated_as_one,inference_role,interval,null,null_calibration,null_exceedances,p_holm,p_raw,percent_reduction_mean,removed_each_tail,statistic,status,subset,reason
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.3664081648733938,5,9999,20260907,0.009267444940641316,-0.0034244367092718993,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0028179270832368753,0.36421669737895074,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3842,0.4992,0.3843,0.5980946126569701,1,trimmed_mean_5pct,COMPUTED,asset_MSFT,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.3037458607409842,5,9999,20260907,0.003152612567486855,-0.00038664420936503454,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0013794255785601994,0.30236643516242395,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1450,0.48,0.1451,0.45413806634108794,0,mean,COMPUTED,asset_NVDA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.30236643516242395,5,9999,20260907,0.0019503649705533194,-0.003468003388666573,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0007383208529813834,0.3031047560154054,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5901,0.8308,0.5902,-0.24418082403384994,0,mean,COMPUTED,asset_NVDA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.30659726636810963,5,9999,20260907,0.006309726413632375,-0.0006430056299716373,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0027569821886858337,0.3038402841794239,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1199,0.48,0.12,0.8992194292351323,0,mean,COMPUTED,asset_NVDA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.3038402841794239,5,9999,20260907,0.0016400026794474317,-0.0033348453690643953,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.001110197078441022,0.30495048125786484,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4153,0.8308,0.4154,-0.36538837548790204,0,mean,COMPUTED,asset_NVDA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.3037458607409842,5,9999,20260907,0.0038650305694129528,-0.0007614355225257219,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0026767589467665,0.30236643516242395,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2061,0.8248,0.2062,0.45413806634108794,0,median,COMPUTED,asset_NVDA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.30236643516242395,5,9999,20260907,0.004550603401478781,-0.003347752622048006,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0006978484178020161,0.3031047560154054,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5745,1.0,0.5746,-0.24418082403384994,0,median,COMPUTED,asset_NVDA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.30659726636810963,5,9999,20260907,0.005455205306273164,-0.003996386764496124,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0008182092044509703,0.3038402841794239,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5824,1.0,0.5825,0.8992194292351323,0,median,COMPUTED,asset_NVDA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.3038402841794239,5,9999,20260907,0.002083099139975786,-0.003781488601457217,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.001045981409266289,0.30495048125786484,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4852,1.0,0.4853,-0.36538837548790204,0,median,COMPUTED,asset_NVDA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.3037458607409842,5,9999,20260907,0.003344101948148455,-0.0003715585116368579,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0015073240561743473,0.30236643516242395,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1288,0.5156,0.1289,0.45413806634108794,1,trimmed_mean_5pct,COMPUTED,asset_NVDA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.30236643516242395,5,9999,20260907,0.0021150987511452898,-0.0036349290419205077,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0007534421203832943,0.3031047560154054,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6044,0.6045,0.6045,-0.24418082403384994,1,trimmed_mean_5pct,COMPUTED,asset_NVDA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.30659726636810963,5,9999,20260907,0.006378155248832747,-0.0011410245263815389,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0025145847859545717,0.3038402841794239,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1903,0.5712,0.1904,0.8992194292351323,1,trimmed_mean_5pct,COMPUTED,asset_NVDA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.3038402841794239,5,9999,20260907,0.0015755652497727833,-0.0034854003025874673,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0013776638617487304,0.30495048125786484,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2887,0.5776,0.2888,-0.36538837548790204,1,trimmed_mean_5pct,COMPUTED,asset_NVDA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.41451027916869365,5,9999,20260907,0.003080986267404163,-0.014951452354288386,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.004131493996870423,0.418641773165564,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4776,1.0,0.4777,-0.9967168981083397,0,mean,COMPUTED,asset_TSLA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.418641773165564,5,9999,20260907,0.003995376415319532,-0.005369624022154595,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0009843518240789907,0.419626124989643,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6872,1.0,0.6873,-0.2351298621338727,0,mean,COMPUTED,asset_TSLA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.402947576804972,5,9999,20260907,0.004225913499766,-0.008830158504446461,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0014160159555038354,0.40436359276047584,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6886,1.0,0.6887,-0.3514144362727343,0,mean,COMPUTED,asset_TSLA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.40436359276047584,5,9999,20260907,0.007638718773247041,-0.0031655136142836014,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0020257854645844885,0.4023378072958913,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4774,1.0,0.4775,0.5009811716121683,0,mean,COMPUTED,asset_TSLA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.41451027916869365,5,9999,20260907,0.001901056346692187,-0.0007542076322131219,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0008104295381193283,0.418641773165564,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2243,0.6732,0.2244,-0.9967168981083397,0,median,COMPUTED,asset_TSLA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.418641773165564,5,9999,20260907,0.004457885643856796,-0.002866661192415576,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.00025963943340989726,0.419626124989643,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7472,1.0,0.7473,-0.2351298621338727,0,median,COMPUTED,asset_TSLA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.402947576804972,5,9999,20260907,0.004643809846740399,0.0003792556693617555,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0035986518951042212,0.40436359276047584,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,146,0.0588,0.0147,-0.3514144362727343,0,median,COMPUTED,asset_TSLA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.40436359276047584,5,9999,20260907,0.005279441379662353,-0.002003905790951499,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0006161618048170503,0.4023378072958913,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7180,1.0,0.7181,0.5009811716121683,0,median,COMPUTED,asset_TSLA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.41451027916869365,5,9999,20260907,0.0033625546432492414,-0.01161866422110981,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,7.817142739696933e-05,0.418641773165564,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,9711,1.0,0.9712,-0.9967168981083397,1,trimmed_mean_5pct,COMPUTED,asset_TSLA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.418641773165564,5,9999,20260907,0.0043774405846684775,-0.00391987177133142,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.00036741895079339914,0.419626124989643,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,8731,1.0,0.8732,-0.2351298621338727,1,trimmed_mean_5pct,COMPUTED,asset_TSLA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.402947576804972,5,9999,20260907,0.004957113414738637,-0.006309647172596818,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0017426386752652898,0.40436359276047584,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4670,1.0,0.4671,-0.3514144362727343,1,trimmed_mean_5pct,COMPUTED,asset_TSLA,
5,confirmation,25,9750,1625,25,0,9750,8125,two-sided,0.40436359276047584,5,9999,20260907,0.007956593842820915,-0.003126300908596069,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.002254479248340645,0.4023378072958913,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4423,1.0,0.4424,0.5009811716121683,1,trimmed_mean_5pct,COMPUTED,asset_TSLA,
5,confirmation,150,9750,9750,25,0,9750,0,two-sided,0.4158056519100697,5,9999,20260907,0.0025449240579097795,-0.002583890412819075,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,3.600068890998731e-06,0.41580205184117863,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,9983,0.9984,0.9984,0.0008658056653297615,0,mean,COMPUTED,last30sessions,
5,confirmation,150,9750,9750,25,0,9750,0,two-sided,0.41580205184117863,5,9999,20260907,0.014481553505870493,-0.0007692214554592633,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.005107753949557885,0.4106942978916208,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1973,0.5922,0.1974,1.2284099914708604,0,mean,COMPUTED,last30sessions,
5,confirmation,150,9750,9750,25,0,9750,0,two-sided,0.4133320293325866,5,9999,20260907,0.010864310014167666,0.0013003445470713632,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.005499485139160578,0.40783254419342607,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,242,0.0972,0.0243,1.3305247957775443,0,mean,COMPUTED,last30sessions,
5,confirmation,150,9750,9750,25,0,9750,0,two-sided,0.40783254419342607,5,9999,20260907,0.0021786846598025236,-0.014423982126994944,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.004162569606580859,0.41199511380000686,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4878,0.9758,0.4879,-1.0206565576597642,0,mean,COMPUTED,last30sessions,
5,confirmation,150,9750,9750,25,0,9750,0,two-sided,0.4158056519100697,5,9999,20260907,0.0015046104757030498,-0.0010233367587632047,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0004105383080676428,0.41580205184117863,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,2091,0.5972999999999999,0.2092,0.0008658056653297615,0,median,COMPUTED,last30sessions,
5,confirmation,150,9750,9750,25,0,9750,0,two-sided,0.41580205184117863,5,9999,20260907,0.0025508900996306094,-0.0005182874516347358,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0017658580191503015,0.4106942978916208,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1990,0.5972999999999999,0.1991,1.2284099914708604,0,median,COMPUTED,last30sessions,
5,confirmation,150,9750,9750,25,0,9750,0,two-sided,0.4133320293325866,5,9999,20260907,0.0061576792804947655,2.3967566488702907e-06,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.003058816913176332,0.40783254419342607,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,801,0.3208,0.0802,1.3305247957775443,0,median,COMPUTED,last30sessions,
5,confirmation,150,9750,9750,25,0,9750,0,two-sided,0.40783254419342607,5,9999,20260907,0.0026213276751617665,-0.0015972948619699112,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.00015529218180099225,0.41199511380000686,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7468,0.7469,0.7469,-1.0206565576597642,0,median,COMPUTED,last30sessions,
5,confirmation,150,9750,9750,25,0,9750,0,two-sided,0.4158056519100697,5,9999,20260907,0.0026993843714918616,-0.002223473667385819,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.00041718978670502376,0.41580205184117863,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,7649,1.0,0.765,0.0008658056653297615,1,trimmed_mean_5pct,COMPUTED,last30sessions,
5,confirmation,150,9750,9750,25,0,9750,0,two-sided,0.41580205184117863,5,9999,20260907,0.011296229354959197,-0.0010426461392383307,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0011214957080868514,0.4106942978916208,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4789,1.0,0.479,1.2284099914708604,1,trimmed_mean_5pct,COMPUTED,last30sessions,
5,confirmation,150,9750,9750,25,0,9750,0,two-sided,0.4133320293325866,5,9999,20260907,0.009255120999463495,0.0013538537349097326,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0038749833184061116,0.40783254419342607,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,678,0.2716,0.0679,1.3305247957775443,1,trimmed_mean_5pct,COMPUTED,last30sessions,
5,confirmation,150,9750,9750,25,0,9750,0,two-sided,0.40783254419342607,5,9999,20260907,0.0024950569170826414,-0.01042960235657273,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.000662623190759857,0.41199511380000686,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,6390,1.0,0.6391,-1.0206565576597642,1,trimmed_mean_5pct,COMPUTED,last30sessions,
5,confirmation,48,9750,3120,8,0,9750,6630,two-sided,0.35407659764503785,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.002826685593779174,0.3512499120512587,log_ridge_harq,4,True,SECONDARY,,,,,,,0.7983260154947968,0,mean,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
5,confirmation,48,9750,3120,8,0,9750,6630,two-sided,0.3512499120512587,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0014140488277334592,0.35266396087899216,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.40257627951437147,0,mean,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
5,confirmation,48,9750,3120,8,0,9750,6630,two-sided,0.35360732138243556,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.005234178343776839,0.34837314303865874,lightgbm_qlike,4,True,SECONDARY,,,,,,,1.4802234080769892,0,mean,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
5,confirmation,48,9750,3120,8,0,9750,6630,two-sided,0.34837314303865874,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0013221455337276006,0.3470509975049311,lightgbm_qlike,4,True,SECONDARY,,,,,,,0.37951993721309424,0,mean,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
5,confirmation,48,9750,3120,8,0,9750,6630,two-sided,0.35407659764503785,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.0010516504681390704,0.3512499120512587,log_ridge_harq,4,True,SECONDARY,,,,,,,0.7983260154947968,0,median,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
5,confirmation,48,9750,3120,8,0,9750,6630,two-sided,0.3512499120512587,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0011940734328658997,0.35266396087899216,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.40257627951437147,0,median,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
5,confirmation,48,9750,3120,8,0,9750,6630,two-sided,0.35360732138243556,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.004454515233179024,0.34837314303865874,lightgbm_qlike,4,True,SECONDARY,,,,,,,1.4802234080769892,0,median,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
5,confirmation,48,9750,3120,8,0,9750,6630,two-sided,0.34837314303865874,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0008254233801900102,0.3470509975049311,lightgbm_qlike,4,True,SECONDARY,,,,,,,0.37951993721309424,0,median,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
5,confirmation,48,9750,3120,8,0,9750,6630,two-sided,0.35407659764503785,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.002826685593779174,0.3512499120512587,log_ridge_harq,4,True,SECONDARY,,,,,,,0.7983260154947968,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
5,confirmation,48,9750,3120,8,0,9750,6630,two-sided,0.3512499120512587,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0014140488277334592,0.35266396087899216,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.40257627951437147,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
5,confirmation,48,9750,3120,8,0,9750,6630,two-sided,0.35360732138243556,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.005234178343776839,0.34837314303865874,lightgbm_qlike,4,True,SECONDARY,,,,,,,1.4802234080769892,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
5,confirmation,48,9750,3120,8,0,9750,6630,two-sided,0.34837314303865874,5,9999,20260907,,,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0013221455337276006,0.3470509975049311,lightgbm_qlike,4,True,SECONDARY,,,,,,,0.37951993721309424,0,trimmed_mean_5pct,NO VERIFICABLE,chronological_block_1,insufficient finite sessions
5,confirmation,102,9750,6630,17,0,9750,3120,two-sided,0.4448546186230259,5,9999,20260907,0.0011528915719351486,-0.0037854792379022634,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0013249107663504955,0.4461795293893763,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3106,0.6214,0.3107,-0.29783005748069746,0,mean,COMPUTED,leave_block_1_out,
5,confirmation,102,9750,6630,17,0,9750,3120,two-sided,0.4461795293893763,5,9999,20260907,0.020786286713446914,0.0010084573057779472,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.008176837609459694,0.43800269177991663,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,447,0.1792,0.0448,1.8326339670155176,0,mean,COMPUTED,leave_block_1_out,
5,confirmation,102,9750,6630,17,0,9750,3120,two-sided,0.4414377742503047,5,9999,20260907,0.013831766738289732,-0.0002371349277616227,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.005624335395811749,0.43581343885449303,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,949,0.28500000000000003,0.095,1.2740947249844166,0,mean,COMPUTED,leave_block_1_out,
5,confirmation,102,9750,6630,17,0,9750,3120,two-sided,0.43581343885449303,5,9999,20260907,0.002591335268912326,-0.021402348105401453,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.006743612025549546,0.4425570508800426,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4047,0.6214,0.4048,-1.5473621105569135,0,mean,COMPUTED,leave_block_1_out,
5,confirmation,102,9750,6630,17,0,9750,3120,two-sided,0.4448546186230259,5,9999,20260907,0.0021243661840976147,-0.0011064478754675977,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0005920126148272198,0.4461795293893763,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3707,0.7416,0.3708,-0.29783005748069746,0,median,COMPUTED,leave_block_1_out,
5,confirmation,102,9750,6630,17,0,9750,3120,two-sided,0.4461795293893763,5,9999,20260907,0.0033192263349650086,0.0017658580191503015,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.0023538742437433924,0.43800269177991663,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,0,0.0004,0.0001,1.8326339670155176,0,median,COMPUTED,leave_block_1_out,
5,confirmation,102,9750,6630,17,0,9750,3120,two-sided,0.4414377742503047,5,9999,20260907,0.006392207945700112,-0.0012693817000856145,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.001826444827778717,0.43581343885449303,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,5234,0.7416,0.5235,1.2740947249844166,0,median,COMPUTED,leave_block_1_out,
5,confirmation,102,9750,6630,17,0,9750,3120,two-sided,0.43581343885449303,5,9999,20260907,0.0026283447741414223,-0.002483619905680745,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.002295501849371606,0.4425570508800426,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,1431,0.4296,0.1432,-1.5473621105569135,0,median,COMPUTED,leave_block_1_out,
5,confirmation,102,9750,6630,17,0,9750,3120,two-sided,0.4448546186230259,5,9999,20260907,0.0011528915719351486,-0.0037854792379022634,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0013249107663504955,0.4461795293893763,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,3106,0.6214,0.3107,-0.29783005748069746,0,trimmed_mean_5pct,COMPUTED,leave_block_1_out,
5,confirmation,102,9750,6630,17,0,9750,3120,two-sided,0.4461795293893763,5,9999,20260907,0.020786286713446914,0.0010084573057779472,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,0.008176837609459694,0.43800269177991663,log_ridge_harq,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,447,0.1792,0.0448,1.8326339670155176,0,trimmed_mean_5pct,COMPUTED,leave_block_1_out,
5,confirmation,102,9750,6630,17,0,9750,3120,two-sided,0.4414377742503047,5,9999,20260907,0.013831766738289732,-0.0002371349277616227,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,0.005624335395811749,0.43581343885449303,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,949,0.28500000000000003,0.095,1.2740947249844166,0,trimmed_mean_5pct,COMPUTED,leave_block_1_out,
5,confirmation,102,9750,6630,17,0,9750,3120,two-sided,0.43581343885449303,5,9999,20260907,0.002591335268912326,-0.021402348105401453,B2_over_B1,COMPLETE_COVERAGE,qlike_regime_secondary,-0.006743612025549546,0.4425570508800426,lightgbm_qlike,4,False,SECONDARY,two-sided percentile 95%; not inversion of centered-null p,delta = 0,resampled statistic minus observed statistic; +1 correction,4047,0.6214,0.4048,-1.5473621105569135,0,trimmed_mean_5pct,COMPUTED,leave_block_1_out,
5,confirmation,48,9750,3120,8,0,9750,6630,two-sided,0.3802930772107529,5,9999,20260907,,,B1_over_B0,COMPLETE_COVERAGE,qlike_regime_secondary,-0.0024586575001838626,0.3827517347109368,log_ridge_harq,4,True,SECONDARY,,,,,,,-0.6465165020138692,0,mean,NO VERIFICABLE,chronological_block_2,insufficient finite sessions
