horizon_minutes,session_date,family,information_set,qlike,mae,mse,N_origins,N_asset_sessions
15,2026-02-13,ensemble_top2,B1,0.09358432287833252,3.697150511891885e-06,3.362033765973241e-11,372,6
15,2026-02-13,ensemble_top2,B2,0.09443569049446288,3.7450247328657766e-06,3.38105313675688e-11,372,6
15,2026-02-17,selector_primary,B0,0.1277773396050846,4.284099898906009e-06,4.3404377928142536e-11,366,6
15,2026-02-17,selector_primary,B1,0.12291320937337412,3.984827116688383e-06,3.584687966625195e-11,366,6
15,2026-02-17,selector_primary,B2,0.12477779946564387,4.102364663160401e-06,3.788460289457943e-11,366,6
15,2026-02-17,ensemble_top2,B0,0.1277773393870855,4.284099868091509e-06,4.3404376787864995e-11,366,6
15,2026-02-17,ensemble_top2,B1,0.12252086344524855,3.898416769926269e-06,3.406706048026376e-11,366,6
15,2026-02-17,ensemble_top2,B2,0.12572094967293274,4.1463584075610876e-06,3.985318215229197e-11,366,6
15,2026-02-18,selector_primary,B0,0.1341235164703553,2.1834891425829447e-06,1.08726837704631e-11,390,6
15,2026-02-18,selector_primary,B1,0.12532682151726862,2.020195932329631e-06,9.462893114592557e-12,390,6
15,2026-02-18,selector_primary,B2,0.12389594922171109,2.0348886266207183e-06,9.975511524147405e-12,390,6
15,2026-02-18,ensemble_top2,B0,0.13436136281300196,2.1886548739002105e-06,1.0916942507557208e-11,390,6
15,2026-02-18,ensemble_top2,B1,0.1255144283204868,2.0233500775972675e-06,9.495909321239425e-12,390,6
15,2026-02-18,ensemble_top2,B2,0.1238702796200113,2.037402658033595e-06,9.995802970175224e-12,390,6
15,2026-02-19,selector_primary,B0,0.12199781637104096,2.551742174897268e-06,1.4675054998413542e-11,372,6
15,2026-02-19,selector_primary,B1,0.1187753317956865,2.4730580628430284e-06,1.4410955116212977e-11,372,6
15,2026-02-19,selector_primary,B2,0.12105289693366898,2.5293504991477035e-06,1.434985331430812e-11,372,6
15,2026-02-19,ensemble_top2,B0,0.12214084099672057,2.5543723603345943e-06,1.4700215467560506e-11,372,6
15,2026-02-19,ensemble_top2,B1,0.11893666905313506,2.4751665998173365e-06,1.4410307119747425e-11,372,6
15,2026-02-19,ensemble_top2,B2,0.12151700900634553,2.5334980397759463e-06,1.4373893699264675e-11,372,6
15,2026-02-20,selector_primary,B0,0.1924460137245775,5.448299823653896e-06,8.614251085854832e-11,390,6
15,2026-02-20,selector_primary,B1,0.18655897469710078,5.246740563779798e-06,8.516813541602075e-11,390,6
15,2026-02-20,selector_primary,B2,0.18693579231295845,5.218359557044465e-06,8.369712747528942e-11,390,6
15,2026-02-20,ensemble_top2,B0,0.19221971117550785,5.4414378339999525e-06,8.597589755891903e-11,390,6
15,2026-02-20,ensemble_top2,B1,0.18698906482915298,5.261310696161637e-06,8.529512770077002e-11,390,6
15,2026-02-20,ensemble_top2,B2,0.1869655389226751,5.2155814100901715e-06,8.364546045334881e-11,390,6
15,2026-02-23,selector_primary,B0,0.10208843899978219,2.115750819337644e-06,8.485597413278189e-12,390,6
15,2026-02-23,selector_primary,B1,0.10573101371366615,2.178717337716123e-06,9.041068720188868e-12,390,6
15,2026-02-23,selector_primary,B2,0.1100887934725981,2.239393156085881e-06,9.540652289664425e-12,390,6
15,2026-02-23,ensemble_top2,B0,0.10659834996028077,2.2183229012465793e-06,9.31116744033022e-12,390,6
15,2026-02-23,ensemble_top2,B1,0.10562031825126099,2.1751127313258666e-06,9.008906649412235e-12,390,6
15,2026-02-23,ensemble_top2,B2,0.1099778671742548,2.2370953289992208e-06,9.527492416169845e-12,390,6
15,2026-02-24,selector_primary,B0,0.11972890123294984,1.9791935580358733e-06,8.273712689880693e-12,390,6
15,2026-02-24,selector_primary,B1,0.12497012733448508,2.1271029417881306e-06,1.0021048916475935e-11,390,6
15,2026-02-24,selector_primary,B2,0.12767307890709445,2.1718074426056076e-06,1.0057173624285978e-11,390,6
15,2026-02-24,ensemble_top2,B0,0.12028631827853,2.044146514489553e-06,8.834718849824638e-12,390,6
15,2026-02-24,ensemble_top2,B1,0.1249500890524884,2.1241406479815688e-06,9.993651741832986e-12,390,6
15,2026-02-24,ensemble_top2,B2,0.12768401744450905,2.170403187230972e-06,1.0040875359340762e-11,390,6
15,2026-02-25,selector_primary,B0,0.13227811908108017,1.3789781794786223e-06,3.528014344285511e-12,390,6
15,2026-02-25,selector_primary,B1,0.13638533363521543,1.4379768127748217e-06,4.33967582101065e-12,390,6
15,2026-02-25,selector_primary,B2,0.137612335343119,1.4573732388658866e-06,4.477290675405138e-12,390,6
15,2026-02-25,ensemble_top2,B0,0.13777297586556275,1.4253168616207885e-06,3.783337967612481e-12,390,6
15,2026-02-25,ensemble_top2,B1,0.1364736464507553,1.439825168290892e-06,4.358684209169876e-12,390,6
15,2026-02-25,ensemble_top2,B2,0.1399727782200282,1.4829319749512626e-06,4.380404132929029e-12,390,6
15,2026-02-26,selector_primary,B0,0.13265938735778915,3.676495041252796e-06,4.554915403346007e-11,390,6
15,2026-02-26,selector_primary,B1,0.12656667557991658,3.5608773842668766e-06,3.8977923500160115e-11,390,6
15,2026-02-26,selector_primary,B2,0.12732807368311116,3.5995981118246355e-06,3.8870204316330544e-11,390,6
15,2026-02-26,ensemble_top2,B0,0.12946203051902916,3.655502501868275e-06,4.2554263598770206e-11,390,6
15,2026-02-26,ensemble_top2,B1,0.12677581900565618,3.5668224231184813e-06,3.9032081274728866e-11,390,6
15,2026-02-26,ensemble_top2,B2,0.12724920077803717,3.5966780821638498e-06,3.880502506765328e-11,390,6
15,2026-02-27,selector_primary,B0,0.10801212653529386,2.419750343927075e-06,1.582896116547755e-11,390,6
15,2026-02-27,selector_primary,B1,0.10188329302099079,2.4915551395004313e-06,1.5713651333447498e-11,390,6
15,2026-02-27,selector_primary,B2,0.10696047189662851,2.4178704599585324e-06,1.5647340091464493e-11,390,6
15,2026-02-27,ensemble_top2,B0,0.10280932787157733,2.4450857765687464e-06,1.5609965201687882e-11,390,6
15,2026-02-27,ensemble_top2,B1,0.1017970369851126,2.4901323713902364e-06,1.5710240950855665e-11,390,6
15,2026-02-27,ensemble_top2,B2,0.10418175524677407,2.470972299239641e-06,1.550361755416084e-11,390,6
15,2026-03-02,selector_primary,B0,0.15973417767897582,3.1303905821440024e-06,2.288386603488753e-11,390,6
15,2026-03-02,selector_primary,B1,0.15913696941503105,3.126116425704378e-06,2.2464328568135497e-11,390,6
15,2026-03-02,selector_primary,B2,0.15774674612034909,3.148100382923625e-06,2.2366955129494313e-11,390,6
15,2026-03-02,ensemble_top2,B0,0.15568294065678476,3.1512481580829224e-06,2.2433417487183847e-11,390,6
15,2026-03-02,ensemble_top2,B1,0.1595730702542489,3.1301351104979664e-06,2.2351314117266334e-11,390,6
15,2026-03-02,ensemble_top2,B2,0.15720467530933643,3.0882577488605065e-06,2.1810367346371847e-11,390,6
15,2026-03-03,selector_primary,B0,0.15039307353986275,4.165203978859078e-06,3.981147477831249e-11,384,6
15,2026-03-03,selector_primary,B1,0.14159436093963573,4.14901172502265e-06,3.896134371855571e-11,384,6
15,2026-03-03,selector_primary,B2,0.14727154771893156,4.153217325050135e-06,3.8854928524269097e-11,384,6
15,2026-03-03,ensemble_top2,B0,0.14065189332607295,4.162038192654825e-06,3.877478693921379e-11,384,6
15,2026-03-03,ensemble_top2,B1,0.13937918766590235,4.151772402653683e-06,3.8829432658843766e-11,384,6
15,2026-03-03,ensemble_top2,B2,0.13771931545396884,4.096499496023447e-06,3.7507734663387114e-11,384,6
15,2026-03-04,selector_primary,B0,0.15600877360550222,3.138107014522658e-06,1.7329914561301954e-11,390,6
15,2026-03-04,selector_primary,B1,0.1550592283082577,2.984370770247368e-06,1.5459631396508698e-11,390,6
15,2026-03-04,selector_primary,B2,0.1510122096108903,2.914920872012025e-06,1.489030181244941e-11,390,6
15,2026-03-04,ensemble_top2,B0,0.15608600986760512,3.138656996582844e-06,1.7386239372383064e-11,390,6
15,2026-03-04,ensemble_top2,B1,0.15164396533887173,2.9856961544465493e-06,1.565559822512728e-11,390,6
15,2026-03-04,ensemble_top2,B2,0.14841050646328902,2.9429413994960498e-06,1.5348757222727854e-11,390,6
15,2026-03-05,selector_primary,B0,0.1732327002546454,4.623840388741845e-06,4.744266587807163e-11,384,6
15,2026-03-05,selector_primary,B1,0.18886319108162672,4.7011774116112235e-06,5.02087261369465e-11,384,6
15,2026-03-05,selector_primary,B2,0.1808218216711939,4.623560646806577e-06,4.867713799213212e-11,384,6
15,2026-03-05,ensemble_top2,B0,0.1657279932473353,4.606632794286673e-06,4.6375031577796566e-11,384,6
15,2026-03-05,ensemble_top2,B1,0.17491322952122626,4.642158758910148e-06,4.837686299404231e-11,384,6
15,2026-03-05,ensemble_top2,B2,0.17062212471866514,4.5910205132992025e-06,4.741038502015348e-11,384,6
15,2026-03-06,selector_primary,B0,0.1333973944009638,3.218986901432758e-06,2.3616315587097282e-11,378,6
15,2026-03-06,selector_primary,B1,0.12274935865927339,3.3371181668456762e-06,2.4227242555572315e-11,378,6
15,2026-03-06,selector_primary,B2,0.12610715715706103,3.3807765394547326e-06,2.498371157642567e-11,378,6
15,2026-03-06,ensemble_top2,B0,0.13056740957060656,3.2679519847647824e-06,2.407491212327477e-11,378,6
15,2026-03-06,ensemble_top2,B1,0.12517600193194434,3.3540677819396515e-06,2.4317991815310946e-11,378,6
15,2026-03-06,ensemble_top2,B2,0.12626959686576814,3.378157563487633e-06,2.419179169458135e-11,378,6
15,2026-03-09,selector_primary,B0,0.44535731646177196,5.8666981101734616e-06,1.1360592552682967e-10,378,6
15,2026-03-09,selector_primary,B1,0.4686354281529134,5.943520442960988e-06,1.1825011730547487e-10,378,6
15,2026-03-09,selector_primary,B2,0.47049572227071684,6.022396932849139e-06,1.186071893717823e-10,378,6
15,2026-03-09,ensemble_top2,B0,0.44504389124805227,5.857926439154779e-06,1.1340568119048813e-10,378,6
15,2026-03-09,ensemble_top2,B1,0.46388205118185316,5.882436608052126e-06,1.1686318369204624e-10,378,6
15,2026-03-09,ensemble_top2,B2,0.4667225150161342,5.973198314190677e-06,1.1749787974834498e-10,378,6
15,2026-03-10,selector_primary,B0,0.20010128668701557,3.82390585260658e-06,3.755549128282673e-11,384,6
15,2026-03-10,selector_primary,B1,0.18798900500336013,3.5953507030728376e-06,3.383653961886149e-11,384,6
15,2026-03-10,selector_primary,B2,0.18657170062955275,3.5934110611636887e-06,3.423601671607129e-11,384,6
15,2026-03-10,ensemble_top2,B0,0.20042276738028955,3.8273577794224046e-06,3.7625404897497e-11,384,6
15,2026-03-10,ensemble_top2,B1,0.19409080611201504,3.6701866990088716e-06,3.518215440424214e-11,384,6
15,2026-03-10,ensemble_top2,B2,0.19148949402124327,3.667181196565443e-06,3.545637142276368e-11,384,6
15,2026-03-11,selector_primary,B0,0.2157480254989954,3.491199962927399e-06,2.805643457120064e-11,384,6
15,2026-03-11,selector_primary,B1,0.2208902641919661,3.4723435190316936e-06,2.287497267699993e-11,384,6
15,2026-03-11,selector_primary,B2,0.2249087028656186,3.5588010376811737e-06,2.4876867903373666e-11,384,6
15,2026-03-11,ensemble_top2,B0,0.21577542034911068,3.489152562535439e-06,2.803463239586046e-11,384,6
15,2026-03-11,ensemble_top2,B1,0.21724788574141704,3.4548038399646058e-06,2.3723244408818177e-11,384,6
15,2026-03-11,ensemble_top2,B2,0.2187282617412261,3.5084394288087454e-06,2.5208727383986224e-11,384,6
15,2026-03-12,selector_primary,B0,0.14778977144094746,3.539615469572571e-06,3.19977003790251e-11,384,6
15,2026-03-12,selector_primary,B1,0.14367881336585483,3.526636336249706e-06,3.146489659594128e-11,384,6
15,2026-03-12,selector_primary,B2,0.14427506471779292,3.531943646246003e-06,3.157832786131527e-11,384,6
15,2026-03-12,ensemble_top2,B0,0.14579650636402575,3.54595680313975e-06,3.145663524365844e-11,384,6
15,2026-03-12,ensemble_top2,B1,0.1565077746497461,3.630543151459407e-06,3.326449613839688e-11,384,6
15,2026-03-12,ensemble_top2,B2,0.1567827786541209,3.6321329804663875e-06,3.3316215892831114e-11,384,6
15,2026-03-13,selector_primary,B0,0.14026644730147972,3.259784807107978e-06,2.0566920527316896e-11,390,6
15,2026-03-13,selector_primary,B1,0.1379533004515391,3.2509705337071717e-06,2.0480489860221506e-11,390,6
15,2026-03-13,selector_primary,B2,0.13765285189893997,3.2505816048592667e-06,2.042397348667695e-11,390,6
15,2026-03-13,ensemble_top2,B0,0.13570815969454156,3.28714117259632e-06,2.0655057402642767e-11,390,6
15,2026-03-13,ensemble_top2,B1,0.13938306481764348,3.2565803326622494e-06,2.080052123560355e-11,390,6
15,2026-03-13,ensemble_top2,B2,0.1392235621635867,3.2566333488856125e-06,2.077157790196531e-11,390,6
15,2026-03-16,selector_primary,B0,0.749372868323491,6.045726759469655e-06,1.0597627696290256e-09,390,6
15,2026-03-16,selector_primary,B1,0.7286689692387204,6.098170593109835e-06,1.058673876147103e-09,390,6
15,2026-03-16,selector_primary,B2,0.7326439703694124,6.047500330708529e-06,1.0585838229858728e-09,390,6
15,2026-03-16,ensemble_top2,B0,0.7910500379857042,5.879387486129649e-06,1.0572449536201145e-09,390,6
15,2026-03-16,ensemble_top2,B1,0.8057809726182552,5.93786072611036e-06,1.0581183077220354e-09,390,6
15,2026-03-16,ensemble_top2,B2,0.8032027434337498,5.93138150715905e-06,1.057766889113098e-09,390,6
15,2026-03-17,selector_primary,B0,0.2603990043656314,2.6461758611564798e-06,1.7747897292386524e-11,390,6
15,2026-03-17,selector_primary,B1,0.2638369807808552,2.739929325974757e-06,1.801010973312553e-11,390,6
15,2026-03-17,selector_primary,B2,0.26430190100899426,2.7402587762316235e-06,1.8034022426358737e-11,390,6
15,2026-03-17,ensemble_top2,B0,0.2390565451079226,2.310518562173517e-06,1.6675194522811398e-11,390,6
15,2026-03-17,ensemble_top2,B1,0.2492424434561544,2.4510473977807867e-06,1.6911318651265344e-11,390,6
15,2026-03-17,ensemble_top2,B2,0.2496094278537382,2.452384484855759e-06,1.6924357259347355e-11,390,6
15,2026-03-18,selector_primary,B0,0.13935771904226313,2.1441574992793246e-06,6.924722342623956e-12,390,6
15,2026-03-18,selector_primary,B1,0.1432953087211755,2.2018253596925596e-06,7.131739798371432e-12,390,6
15,2026-03-18,selector_primary,B2,0.1456895496244716,2.2127155782868714e-06,7.39576661447734e-12,390,6
15,2026-03-18,ensemble_top2,B0,0.12682270616621463,1.9174336045460673e-06,6.267698762945402e-12,390,6
15,2026-03-18,ensemble_top2,B1,0.1329838166426596,2.0353271481530394e-06,6.4577482173532696e-12,390,6
15,2026-03-18,ensemble_top2,B2,0.13430701232231418,2.0490367578100778e-06,6.563249509561829e-12,390,6
15,2026-03-19,selector_primary,B0,0.24988658250553572,3.2962784704268882e-06,3.5153488465168455e-11,390,6
15,2026-03-19,selector_primary,B1,0.24965938573352964,3.3671084486120906e-06,3.5362575980185924e-11,390,6
15,2026-03-19,selector_primary,B2,0.24114881656745782,3.324900225951254e-06,3.484279289028297e-11,390,6
15,2026-03-19,ensemble_top2,B0,0.269331770349842,3.218915175359781e-06,3.564107457332958e-11,390,6
15,2026-03-19,ensemble_top2,B1,0.24553550040842842,3.303486514751134e-06,3.472697677936206e-11,390,6
15,2026-03-19,ensemble_top2,B2,0.24130108553727225,3.2848981803913435e-06,3.4485629727679786e-11,390,6
15,2026-03-20,selector_primary,B0,0.17906471204889832,3.2303820818041207e-06,2.0622627017419096e-11,390,6
15,2026-03-20,selector_primary,B1,0.1792722715093554,3.256321216914955e-06,2.0634336276040216e-11,390,6
15,2026-03-20,selector_primary,B2,0.18384073123746036,3.3198109644542493e-06,2.1081736925629455e-11,390,6
15,2026-03-20,ensemble_top2,B0,0.17689018768458056,3.1953097261979305e-06,2.0822160394663424e-11,390,6
15,2026-03-20,ensemble_top2,B1,0.17596833852394422,3.210290989794416e-06,2.0732779493438255e-11,390,6
15,2026-03-20,ensemble_top2,B2,0.17772356115366714,3.2378334542539326e-06,2.0879670544705978e-11,390,6
15,2026-03-23,selector_primary,B0,0.15577130109143064,2.8332526523897696e-06,1.2546390068434067e-11,390,6
15,2026-03-23,selector_primary,B1,0.15875604704103577,2.869916684626575e-06,1.2791695833976418e-11,390,6
15,2026-03-23,selector_primary,B2,0.1574677823634845,2.8320852817698973e-06,1.2697029384635226e-11,390,6
15,2026-03-23,ensemble_top2,B0,0.14823890733215228,2.7221730871131444e-06,1.236234495125947e-11,390,6
15,2026-03-23,ensemble_top2,B1,0.1485824432798177,2.7290071570586973e-06,1.2384220960329321e-11,390,6
15,2026-03-23,ensemble_top2,B2,0.14810655291420197,2.717869497424403e-06,1.2353143762524607e-11,390,6
15,2026-03-24,selector_primary,B0,0.2208526451778167,4.207837424334903e-06,5.3775765525488526e-11,390,6
15,2026-03-24,selector_primary,B1,0.20667691015036313,4.0182945231687136e-06,5.0538782528103564e-11,390,6
15,2026-03-24,selector_primary,B2,0.2187119815101978,4.182283073605916e-06,5.316225038757973e-11,390,6
15,2026-03-24,ensemble_top2,B0,0.2051706618001382,4.085083146097635e-06,5.0445463162570364e-11,390,6
15,2026-03-24,ensemble_top2,B1,0.2077555768531021,3.988596407568578e-06,5.0471142866021655e-11,390,6
15,2026-03-24,ensemble_top2,B2,0.21404897900722672,4.076328307022041e-06,5.192576320743391e-11,390,6
15,2026-03-25,selector_primary,B0,0.27726631515490485,3.613864573651409e-06,2.3529543163617675e-11,390,6
15,2026-03-25,selector_primary,B1,0.22649626707229661,3.0732442642612996e-06,2.129490730332463e-11,390,6
15,2026-03-25,selector_primary,B2,0.25172390430085867,3.464765424938778e-06,2.225809044369935e-11,390,6
15,2026-03-25,ensemble_top2,B0,0.27362451271641414,3.7665406505089246e-06,2.502844505050175e-11,390,6
15,2026-03-25,ensemble_top2,B1,0.24724007974863446,3.4859416515691248e-06,2.3580982779538543e-11,390,6
15,2026-03-25,ensemble_top2,B2,0.26180507086587496,3.69570755105559e-06,2.4474956062623785e-11,390,6
15,2026-03-26,selector_primary,B0,0.1636062878538353,3.0759429300603013e-06,1.7772125216389397e-11,390,6
15,2026-03-26,selector_primary,B1,0.15121376864640038,3.128467445866543e-06,1.7947806436314105e-11,390,6
15,2026-03-26,selector_primary,B2,0.16859420576838258,3.192060325088287e-06,1.7967173968311587e-11,390,6
15,2026-03-26,ensemble_top2,B0,0.17862382998414517,3.2905034579859834e-06,2.065173571755231e-11,390,6
15,2026-03-26,ensemble_top2,B1,0.14782072481655534,3.027654706804423e-06,1.7100816999800896e-11,390,6
15,2026-03-26,ensemble_top2,B2,0.1558557272137857,3.0587520732172774e-06,1.6480171049099224e-11,390,6
15,2026-03-27,selector_primary,B0,0.181643455622674,3.414156173198203e-06,2.7714542009825034e-11,390,6
15,2026-03-27,selector_primary,B1,0.16342645008042342,3.2961174359310073e-06,2.5628535711356787e-11,390,6
15,2026-03-27,selector_primary,B2,0.18815612289848116,3.526934141735066e-06,2.759982125845382e-11,390,6
15,2026-03-27,ensemble_top2,B0,0.1659879314141485,3.3305938630514892e-06,2.6037112689319213e-11,390,6
15,2026-03-27,ensemble_top2,B1,0.16197466757338166,3.157411848811964e-06,2.594854188048508e-11,390,6
15,2026-03-27,ensemble_top2,B2,0.1750980774439026,3.2842196064852868e-06,2.7394675982606547e-11,390,6
15,2026-03-30,selector_primary,B0,0.13389312295592157,2.9192935613200086e-06,1.4510065048194853e-11,390,6
15,2026-03-30,selector_primary,B1,0.13662461698620537,2.8774672698465897e-06,1.572211250135842e-11,390,6
15,2026-03-30,selector_primary,B2,0.1443048647341799,3.0542840003814055e-06,1.531183957604115e-11,390,6
15,2026-03-30,ensemble_top2,B0,0.13411058032871503,2.9203229234741356e-06,1.5242353800593553e-11,390,6
15,2026-03-30,ensemble_top2,B1,0.13313753427294558,2.8487828745563355e-06,1.480153632488483e-11,390,6
15,2026-03-30,ensemble_top2,B2,0.13944360490024788,2.9588792326152985e-06,1.5044409301558233e-11,390,6
15,2026-03-31,selector_primary,B0,0.3645291319293946,5.321176025948112e-06,1.35912740527411e-10,390,6
15,2026-03-31,selector_primary,B1,0.3605419290904807,5.157983698426428e-06,1.317484952181763e-10,390,6
15,2026-03-31,selector_primary,B2,0.3584372667086943,5.276701064431929e-06,1.3503651507713164e-10,390,6
15,2026-03-31,ensemble_top2,B0,0.36507962939721,5.32098007965479e-06,1.3587998205148993e-10,390,6
15,2026-03-31,ensemble_top2,B1,0.3569306131932406,5.185519566223377e-06,1.3271427091724416e-10,390,6
15,2026-03-31,ensemble_top2,B2,0.35843726165251627,5.276701014231898e-06,1.350365143664033e-10,390,6
15,2026-04-01,selector_primary,B0,0.1251575672289679,2.2627541644264823e-06,8.573113878507114e-12,390,6
15,2026-04-01,selector_primary,B1,0.1250542587578102,2.1906285165910443e-06,8.31937492776917e-12,390,6
15,2026-04-01,selector_primary,B2,0.12505425875781007,2.1906285165910413e-06,8.319374927769146e-12,390,6
15,2026-04-01,ensemble_top2,B0,0.12513207850307756,2.2241748701147534e-06,8.381538537281874e-12,390,6
15,2026-04-01,ensemble_top2,B1,0.11456275576828034,2.0684923304336666e-06,7.63437771626513e-12,390,6
15,2026-04-01,ensemble_top2,B2,0.11808784189058576,2.1297114783607565e-06,7.957701358253009e-12,390,6
15,2026-04-02,selector_primary,B0,0.31913107856772127,5.946671009067568e-06,1.9487056509632126e-10,390,6
15,2026-04-02,selector_primary,B1,0.35761553151317355,5.69564269589145e-06,2.0165319363253167e-10,390,6
15,2026-04-02,selector_primary,B2,0.3604868757064528,5.838409678390805e-06,2.0477200333162568e-10,390,6
15,2026-04-02,ensemble_top2,B0,0.31895204051808307,5.946738735125011e-06,1.9487230739200884e-10,390,6
15,2026-04-02,ensemble_top2,B1,0.3317761410108379,5.75790440430094e-06,1.9707570300852476e-10,390,6
15,2026-04-02,ensemble_top2,B2,0.3345128578076772,5.79454013282906e-06,1.9940516080610623e-10,390,6
15,2026-04-06,selector_primary,B0,0.1960207232176733,2.360974909782484e-06,1.1808936421848195e-11,390,6
15,2026-04-06,selector_primary,B1,0.1863309019730206,2.2187845093063285e-06,1.082977622045948e-11,390,6
15,2026-04-06,selector_primary,B2,0.18073944247254992,2.178898993613249e-06,1.0363546298851373e-11,390,6
15,2026-04-06,ensemble_top2,B0,0.19610151605699236,2.3619139371509326e-06,1.1814760125263962e-11,390,6
15,2026-04-06,ensemble_top2,B1,0.1862245887018037,2.2166016421352317e-06,1.0817733441822775e-11,390,6
15,2026-04-06,ensemble_top2,B2,0.18062747556053005,2.1771833854448726e-06,1.0352170096609076e-11,390,6
15,2026-04-07,selector_primary,B0,0.3732074768485061,3.981924171675289e-06,8.158235298865396e-11,390,6
15,2026-04-07,selector_primary,B1,0.36183987516252825,4.018583829690656e-06,8.155729472160892e-11,390,6
15,2026-04-07,selector_primary,B2,0.36025663624515536,4.107588763597436e-06,8.260990558934843e-11,390,6
15,2026-04-07,ensemble_top2,B0,0.37334090793778946,3.990447293325247e-06,8.17137955006374e-11,390,6
15,2026-04-07,ensemble_top2,B1,0.3622099266236308,4.025439117187146e-06,8.171591303894974e-11,390,6
15,2026-04-07,ensemble_top2,B2,0.36026058371774483,4.1078040532805365e-06,8.261366689947959e-11,390,6
15,2026-04-08,selector_primary,B0,0.2702487358813733,5.0076209333932754e-06,1.8933416293418624e-10,390,6
15,2026-04-08,selector_primary,B1,0.26819612331578263,4.856649705186107e-06,1.880832084186221e-10,390,6
15,2026-04-08,selector_primary,B2,0.2770848598913474,4.8616386979679726e-06,1.8912475912080552e-10,390,6
15,2026-04-08,ensemble_top2,B0,0.2702294784139046,5.006119022536015e-06,1.893531423584483e-10,390,6
15,2026-04-08,ensemble_top2,B1,0.2681697212115764,4.855221431062391e-06,1.8797122689308204e-10,390,6
15,2026-04-08,ensemble_top2,B2,0.27692475522082843,4.859174655170917e-06,1.8895117094945848e-10,390,6
15,2026-04-09,selector_primary,B0,0.14867719108979108,3.0446942430316153e-06,2.9687251123914104e-11,390,6
15,2026-04-09,selector_primary,B1,0.14407011326150432,3.017344107494068e-06,2.954866121215044e-11,390,6
15,2026-04-09,selector_primary,B2,0.14459174653537318,3.054493532458863e-06,2.959667460823178e-11,390,6
15,2026-04-09,ensemble_top2,B0,0.1435548196734763,3.001979833402551e-06,2.86565331247174e-11,390,6
15,2026-04-09,ensemble_top2,B1,0.14277268497679554,3.0030222127073165e-06,2.9109923406000844e-11,390,6
15,2026-04-09,ensemble_top2,B2,0.14178929706011803,3.02056327142058e-06,2.836368339247028e-11,390,6
15,2026-04-10,selector_primary,B0,0.1201634529289563,1.9106545579686487e-06,7.820694466230134e-12,390,6
15,2026-04-10,selector_primary,B1,0.11940225800971214,1.939623439262402e-06,7.835594147415549e-12,390,6
15,2026-04-10,selector_primary,B2,0.12091250636172048,1.961041001491068e-06,7.97219474108284e-12,390,6
15,2026-04-10,ensemble_top2,B0,0.11974398161084632,1.935479577594051e-06,7.803497587920778e-12,390,6
15,2026-04-10,ensemble_top2,B1,0.11949944363461688,1.9405623711927196e-06,7.854283091693042e-12,390,6
15,2026-04-10,ensemble_top2,B2,0.12088017880967199,1.9619298795532865e-06,8.01277602205356e-12,390,6
15,2026-04-13,selector_primary,B0,0.1735475749307632,2.271368765799729e-06,1.4460632311427398e-11,390,6
15,2026-04-13,selector_primary,B1,0.1697210453881902,2.1825171101849842e-06,1.204539406724151e-11,390,6
15,2026-04-13,selector_primary,B2,0.18550411678637524,2.2968721876833942e-06,1.3877675007536349e-11,390,6
15,2026-04-13,ensemble_top2,B0,0.17517082410654536,2.278846781485702e-06,1.3734466985094379e-11,390,6
15,2026-04-13,ensemble_top2,B1,0.1696887775964394,2.182128429556764e-06,1.2016627332747424e-11,390,6
15,2026-04-13,ensemble_top2,B2,0.1746264226546165,2.198414145332272e-06,1.2219424297395937e-11,390,6
15,2026-04-14,selector_primary,B0,0.17655811301026228,1.9051491627488125e-06,6.230492715024195e-12,390,6
15,2026-04-14,selector_primary,B1,0.16992638333704577,1.822408557708537e-06,5.818853077136197e-12,390,6
15,2026-04-14,selector_primary,B2,0.16922100946291085,1.8423111708907837e-06,5.96823308806765e-12,390,6
15,2026-04-14,ensemble_top2,B0,0.17387829825709825,1.8995418856802712e-06,6.199725650975951e-12,390,6
15,2026-04-14,ensemble_top2,B1,0.17018379555088206,1.8252496483883744e-06,5.841347635319522e-12,390,6
15,2026-04-14,ensemble_top2,B2,0.16938995562694606,1.8433354400413545e-06,5.9770607247375935e-12,390,6
15,2026-04-15,selector_primary,B0,0.20343416543995385,3.590870749984565e-06,3.982561154410228e-11,390,6
15,2026-04-15,selector_primary,B1,0.2050742269259989,3.4773125184402924e-06,3.822312256851517e-11,390,6
15,2026-04-15,selector_primary,B2,0.19746138028460739,3.477446206300179e-06,3.8074895159983754e-11,390,6
15,2026-04-15,ensemble_top2,B0,0.20017781407144794,3.5214217936245102e-06,3.809198732038254e-11,390,6
15,2026-04-15,ensemble_top2,B1,0.2048343146372902,3.46881203190709e-06,3.804808401617783e-11,390,6
15,2026-04-15,ensemble_top2,B2,0.1973766756126838,3.4736708425575126e-06,3.7972415035732526e-11,390,6
15,2026-04-16,selector_primary,B0,0.22171741135616133,2.65740597491428e-06,2.0169716855196116e-11,390,6
15,2026-04-16,selector_primary,B1,0.20674147350067876,2.704170749230899e-06,1.9876762252570816e-11,390,6
15,2026-04-16,selector_primary,B2,0.20345544399219842,2.71703530681662e-06,1.971253521422276e-11,390,6
15,2026-04-16,ensemble_top2,B0,0.21514690661224475,2.6869159968784283e-06,2.0120975362932167e-11,390,6
15,2026-04-16,ensemble_top2,B1,0.20665500857111088,2.7047155454406647e-06,1.9895808180205107e-11,390,6
