window,model,fit_phase,partition,column,count_low,count_high,N_fit_records
primary,mean__log_ridge_harq__B0,refit,training,feature:32,0,0,419
primary,mean__log_ridge_harq__B0,refit,training,feature:33,0,0,419
primary,mean__log_ridge_harq__B0,refit,training,feature:4,0,0,419
primary,mean__log_ridge_harq__B0,refit,training,feature:5,0,0,419
primary,mean__log_ridge_harq__B0,refit,training,feature:6,0,0,419
primary,mean__log_ridge_harq__B0,refit,training,feature:7,0,0,419
primary,mean__log_ridge_harq__B0,refit,training,feature:8,0,0,419
primary,mean__log_ridge_harq__B0,refit,training,feature:9,0,880,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:0,1914,1980,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:1,0,1410,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:10,2508,2378,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:11,2541,2130,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:12,0,231,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:13,0,68,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:14,0,116,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:15,0,115,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:16,0,110,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:17,20,59,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:18,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:19,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:2,3042,2976,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:20,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:21,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:22,0,110,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:23,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:24,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:25,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:26,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:27,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:28,3010,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:29,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:3,0,1374,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:30,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:31,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:32,4941,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:33,8084,3316,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:34,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:35,21,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:36,9264,20,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:37,0,7,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:38,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:39,1499,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:4,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:40,20,3087,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:41,1877,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:42,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:43,1408,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:44,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:45,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:46,317,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:47,27645,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:48,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:49,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:5,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:50,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:51,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:52,0,1022,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:53,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:54,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:55,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:56,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:57,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:58,0,814,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:59,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:6,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:60,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:61,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:62,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:63,0,1123,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:64,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:65,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:66,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:67,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:68,4042,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:69,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:7,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:70,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:71,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:72,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:73,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:8,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,feature:9,0,30,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:29,3780,0,207
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:30,3780,0,207
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:31,3780,0,207
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:32,3780,0,207
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:33,9811,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:34,3780,0,207
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:35,3780,0,207
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:36,9811,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:37,3780,0,207
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:38,3780,0,207
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:39,3830,0,378
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:40,3780,0,207
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:41,3780,0,207
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:42,3780,0,207
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:43,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:44,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:45,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:46,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:47,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:48,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:49,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:50,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:51,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:52,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:53,31375,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:54,4537,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:55,4002,0,293
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:56,4223,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:57,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:58,16310,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:59,10514,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:60,4637,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:61,6664,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:62,22722,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:63,7115,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:64,27427,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:65,8856,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:66,22122,0,419
primary,mean__log_ridge_harq__B1,inner_fit,predicting,presence:67,6411,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:0,30900,42720,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:1,0,20052,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:10,64657,66675,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:11,66990,55581,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:12,0,6468,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:13,0,2271,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:14,0,3314,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:15,79,4244,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:16,0,3341,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:17,380,2236,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:18,0,910,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:19,0,2260,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:2,41352,58068,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:20,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:21,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:22,0,3341,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:23,0,2260,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:24,0,910,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:25,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:26,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:27,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:28,62592,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:29,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:3,0,30870,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:30,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:31,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:32,146653,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:33,68956,597,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:34,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:35,21558,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:36,173983,108,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:37,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:38,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:39,56525,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:4,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:40,3530,111540,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:41,43980,419,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:42,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:43,3412,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:44,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:45,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:46,744,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:47,406483,7,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:48,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:49,0,13,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:5,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:50,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:51,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:52,0,10133,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:53,0,4,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:54,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:55,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:56,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:57,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:58,0,23241,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:59,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:6,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:60,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:61,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:62,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:63,0,50834,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:64,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:65,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:66,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:67,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:68,75320,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:69,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:7,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:70,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:71,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:72,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:73,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:8,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,feature:9,0,790,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:29,70965,0,207
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:30,70965,0,207
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:31,70965,0,207
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:32,70965,0,207
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:33,310274,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:34,70965,0,207
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:35,70965,0,207
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:36,310274,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:37,70965,0,207
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:38,70965,0,207
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:39,71343,0,378
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:40,70965,0,207
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:41,70965,0,207
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:42,70965,0,207
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:43,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:44,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:45,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:46,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:47,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:48,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:49,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:50,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:51,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:52,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:53,909238,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:54,92739,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:55,75161,0,293
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:56,81705,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:57,0,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:58,560864,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:59,307504,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:60,98836,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:61,207528,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:62,758850,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:63,246677,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:64,1031141,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:65,293958,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:66,824706,0,419
primary,mean__log_ridge_harq__B1,inner_fit,training,presence:67,203342,0,419
primary,mean__log_ridge_harq__B1,refit,predicting,feature:0,174,168,419
primary,mean__log_ridge_harq__B1,refit,predicting,feature:1,0,132,419
primary,mean__log_ridge_harq__B1,refit,predicting,feature:10,241,229,419
primary,mean__log_ridge_harq__B1,refit,predicting,feature:11,234,198,419
primary,mean__log_ridge_harq__B1,refit,predicting,feature:12,0,11,419
primary,mean__log_ridge_harq__B1,refit,predicting,feature:13,0,5,419
primary,mean__log_ridge_harq__B1,refit,predicting,feature:14,0,10,419
primary,mean__log_ridge_harq__B1,refit,predicting,feature:15,0,9,419
primary,mean__log_ridge_harq__B1,refit,predicting,feature:16,0,11,419
primary,mean__log_ridge_harq__B1,refit,predicting,feature:17,2,5,419
primary,mean__log_ridge_harq__B1,refit,predicting,feature:18,0,0,419
primary,mean__log_ridge_harq__B1,refit,predicting,feature:19,0,0,419
primary,mean__log_ridge_harq__B1,refit,predicting,feature:2,198,228,419
