window,asset,session_date,horizon,available_origins,available_empty,available_nonempty,available_unknown,executed_N_origins,executed_N_empty_origins,executed_N_nonempty_origins,executed_N_unknown_origins
primary,TSLA,2026-05-06,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-07,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-07,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-07,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-07,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-07,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-07,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-07,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-07,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-07,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-07,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-07,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-07,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-08,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-08,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-08,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-08,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-08,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-08,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-08,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-08,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-08,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-08,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-08,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-08,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-11,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-11,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-11,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-11,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-11,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-11,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-11,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-11,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-11,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-11,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-11,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-11,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-12,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-12,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-12,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-12,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-12,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-12,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-12,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-12,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-12,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-12,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-12,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-12,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-13,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-13,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-13,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-13,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-13,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-13,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-13,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-13,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-13,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-13,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-13,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-13,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-14,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-14,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-14,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-14,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-14,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-14,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-14,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-14,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-14,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-14,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-14,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-14,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-15,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-15,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-15,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-15,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-15,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-15,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-15,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-15,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-15,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-15,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-15,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-15,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-18,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-18,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-18,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-18,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-18,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-18,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-18,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-18,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-18,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-18,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-18,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-18,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-19,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-19,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-19,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-19,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-19,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-19,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-19,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-19,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-19,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-19,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-19,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-19,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-20,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-20,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-20,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-20,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-20,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-20,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-20,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-20,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-20,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-20,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-20,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-20,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-21,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-21,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-21,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-21,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-21,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-21,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-21,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-21,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-21,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-21,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-21,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-21,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-22,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-22,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-22,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-22,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-22,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-22,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-22,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-22,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-22,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-22,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-22,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-22,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-26,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-26,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-26,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-26,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-26,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-26,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-26,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-26,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-26,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-26,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-26,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-26,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-27,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-27,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-27,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-27,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-27,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-27,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-27,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-27,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-27,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-27,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-27,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-27,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-28,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-28,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-28,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-28,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-28,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-28,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-28,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-28,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-28,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-28,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-28,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-28,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-29,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-05-29,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-29,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-05-29,30m,65,0,65,0,65,0,65,0
primary,META,2026-05-29,5m,65,0,65,0,65,0,65,0
primary,META,2026-05-29,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-29,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-05-29,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-29,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-05-29,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-29,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-05-29,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-01,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-01,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-01,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-01,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-01,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-01,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-01,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-01,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-01,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-01,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-01,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-01,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-02,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-02,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-02,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-02,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-02,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-02,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-02,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-02,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-02,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-02,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-02,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-02,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-03,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-03,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-03,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-03,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-03,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-03,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-03,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-03,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-03,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-03,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-03,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-03,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-04,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-04,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-04,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-04,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-04,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-04,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-04,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-04,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-04,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-04,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-04,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-04,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-05,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-05,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-05,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-05,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-05,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-05,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-05,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-05,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-05,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-05,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-05,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-05,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-08,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-08,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-08,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-08,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-08,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-08,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-08,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-08,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-08,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-08,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-08,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-08,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-09,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-09,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-09,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-09,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-09,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-09,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-09,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-09,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-09,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-09,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-09,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-09,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-10,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-10,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-10,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-10,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-10,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-10,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-10,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-10,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-10,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-10,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-10,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-10,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-11,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-11,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-11,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-11,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-11,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-11,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-11,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-11,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-11,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-11,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-11,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-11,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-12,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-12,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-12,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-12,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-12,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-12,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-12,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-12,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-12,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-12,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-12,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-12,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-15,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-15,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-15,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-15,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-15,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-15,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-15,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-15,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-15,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-15,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-15,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-15,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-16,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-16,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-16,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-16,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-16,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-16,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-16,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-16,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-16,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-16,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-16,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-16,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-17,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-17,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-17,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-17,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-17,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-17,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-17,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-17,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-17,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-17,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-17,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-17,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-18,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-18,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-18,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-18,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-18,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-18,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-18,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-18,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-18,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-18,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-18,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-18,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-22,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-22,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-22,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-22,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-22,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-22,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-22,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-22,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-22,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-22,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-22,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-22,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-23,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-23,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-23,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-23,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-23,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-23,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-23,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-23,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-23,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-23,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-23,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-23,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-24,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-24,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-24,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-24,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-24,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-24,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-24,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-24,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-24,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-24,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-24,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-24,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-25,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-25,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-25,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-25,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-25,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-25,30m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-25,5m,65,0,65,0,65,0,65,0
primary,MSFT,2026-06-25,30m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-25,5m,65,0,65,0,65,0,65,0
primary,NVDA,2026-06-25,30m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-25,5m,65,0,65,0,65,0,65,0
primary,TSLA,2026-06-25,30m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-26,5m,65,0,65,0,65,0,65,0
primary,AAPL,2026-06-26,30m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-26,5m,65,0,65,0,65,0,65,0
primary,AMZN,2026-06-26,30m,65,0,65,0,65,0,65,0
primary,META,2026-06-26,5m,65,0,65,0,65,0,65,0
primary,META,2026-06-26,30m,65,0,65,0,65,0,65,0
