window,session,model,selected_lambda,selected_rounds,selected_leaves,validation_qlike,train_rows,prediction_rows,lower_bound,upper_bound,linear_lower_touches,linear_upper_touches,lgb_log_low_touches,lgb_log_high_touches,lgb_variance_floor_touches,columns_kept,columns_removed
primary,2025-07-09,lightgbm_qlike__B1,,54,63,0.16947539516434293,79307,,,,,,0,0,0,,
primary,2025-07-09,lightgbm_qlike__B2,,81,31,0.1748903067749394,79307,,,,,,0,0,0,,
primary,2025-07-09,log_ridge_harq__B0,0.0001,,,0.173774290809133,79307,390,3.911156512540054e-08,0.06694364761653859,0,0,,,,30,5
primary,2025-07-09,log_ridge_harq__B1,100.0,,,0.17471089399147666,79307,390,3.911156512540054e-08,0.06694364761653859,0,0,,,,96,19
primary,2025-07-09,log_ridge_harq__B2,100.0,,,0.1727466633213586,79307,390,3.911156512540054e-08,0.06694364761653859,0,0,,,,155,86
primary,2025-07-10,lightgbm_qlike__B0,,53,15,0.18846207628447617,79697,,,,,,0,0,0,,
primary,2025-07-10,lightgbm_qlike__B1,,74,31,0.1793543223658259,79697,,,,,,0,0,0,,
primary,2025-07-10,lightgbm_qlike__B2,,59,63,0.17980180984988905,79697,,,,,,0,0,0,,
primary,2025-07-10,log_ridge_harq__B0,0.0001,,,0.1816540988544178,79697,350,3.911156512540054e-08,0.06694364761653859,0,0,,,,30,5
primary,2025-07-10,log_ridge_harq__B1,100.0,,,0.1826723237737645,79697,350,3.911156512540054e-08,0.06694364761653859,0,0,,,,96,19
primary,2025-07-10,log_ridge_harq__B2,100.0,,,0.18187336400905058,79697,350,3.911156512540054e-08,0.06694364761653859,0,0,,,,155,86
primary,2025-07-11,lightgbm_qlike__B0,,65,31,0.18849166725555694,80047,,,,,,0,0,0,,
primary,2025-07-11,lightgbm_qlike__B1,,63,63,0.17886920117362118,80047,,,,,,0,0,0,,
primary,2025-07-11,lightgbm_qlike__B2,,60,63,0.1789321035125198,80047,,,,,,0,0,0,,
primary,2025-07-11,log_ridge_harq__B0,0.0001,,,0.18050382030837958,80047,390,3.911156512540054e-08,0.06694364761653859,0,0,,,,30,5
primary,2025-07-11,log_ridge_harq__B1,100.0,,,0.181782332747692,80047,390,3.911156512540054e-08,0.06694364761653859,0,0,,,,96,19
primary,2025-07-11,log_ridge_harq__B2,100.0,,,0.18098948949593419,80047,390,3.911156512540054e-08,0.06694364761653859,0,0,,,,155,86
primary,2025-07-14,lightgbm_qlike__B0,,69,31,0.18219335644503806,80437,,,,,,0,0,0,,
primary,2025-07-14,lightgbm_qlike__B1,,52,63,0.17783666544313034,80437,,,,,,0,0,0,,
primary,2025-07-14,lightgbm_qlike__B2,,53,63,0.17388053662679484,80437,,,,,,0,0,0,,
primary,2025-07-14,log_ridge_harq__B0,0.0001,,,0.17565330510237914,80437,384,3.911156512540054e-08,0.06694364761653859,0,0,,,,30,5
primary,2025-07-14,log_ridge_harq__B1,100.0,,,0.1767271761741644,80437,384,3.911156512540054e-08,0.06694364761653859,0,0,,,,96,19
primary,2025-07-14,log_ridge_harq__B2,100.0,,,0.17572619321043786,80437,384,3.911156512540054e-08,0.06694364761653859,0,0,,,,155,86
primary,2025-07-15,lightgbm_qlike__B0,,187,15,0.17833870128517107,80821,,,,,,0,0,0,,
primary,2025-07-15,lightgbm_qlike__B1,,101,63,0.17330306051108968,80821,,,,,,0,0,0,,
primary,2025-07-15,lightgbm_qlike__B2,,97,63,0.17108860973569467,80821,,,,,,0,0,0,,
primary,2025-07-15,log_ridge_harq__B0,0.0001,,,0.17044734653964264,80821,384,3.911156512540054e-08,0.06694364761653859,0,0,,,,30,5
primary,2025-07-15,log_ridge_harq__B1,100.0,,,0.1709460040057006,80821,384,3.911156512540054e-08,0.06694364761653859,0,0,,,,96,19
primary,2025-07-15,log_ridge_harq__B2,100.0,,,0.16975500151684522,80821,384,3.911156512540054e-08,0.06694364761653859,0,0,,,,155,86
primary,2025-07-16,lightgbm_qlike__B0,,121,63,0.14282997138354547,81205,,,,,,0,0,0,,
primary,2025-07-16,lightgbm_qlike__B1,,119,63,0.1385624922338749,81205,,,,,,0,0,0,,
primary,2025-07-16,lightgbm_qlike__B2,,133,63,0.13753911654242576,81205,,,,,,0,0,0,,
primary,2025-07-16,log_ridge_harq__B0,1.0,,,0.13518430676389548,81205,390,3.911156512540054e-08,0.06694364761653859,0,0,,,,30,5
primary,2025-07-16,log_ridge_harq__B1,100.0,,,0.13550715728737456,81205,390,3.911156512540054e-08,0.06694364761653859,0,0,,,,96,19
primary,2025-07-16,log_ridge_harq__B2,100.0,,,0.13411333671133413,81205,390,3.911156512540054e-08,0.06694364761653859,0,0,,,,155,86
primary,2025-07-17,lightgbm_qlike__B0,,220,63,0.1455707830016489,81595,,,,,,0,0,0,,
primary,2025-07-17,lightgbm_qlike__B1,,204,63,0.14721979470462934,81595,,,,,,0,0,0,,
primary,2025-07-17,lightgbm_qlike__B2,,118,63,0.14544998950958501,81595,,,,,,0,0,0,,
primary,2025-07-17,log_ridge_harq__B0,1.0,,,0.1416255041343796,81595,390,3.911156512540054e-08,0.06694364761653859,0,0,,,,30,5
primary,2025-07-17,log_ridge_harq__B1,100.0,,,0.14354334957441384,81595,390,3.911156512540054e-08,0.06694364761653859,0,0,,,,96,19
primary,2025-07-17,log_ridge_harq__B2,100.0,,,0.1423192855431004,81595,390,3.911156512540054e-08,0.06694364761653859,0,0,,,,155,86
primary,2025-07-18,lightgbm_qlike__B0,,232,63,0.15272325217659932,81985,,,,,,0,0,0,,
primary,2025-07-18,lightgbm_qlike__B1,,302,31,0.15350632388755914,81985,,,,,,0,0,0,,
primary,2025-07-18,lightgbm_qlike__B2,,469,31,0.1517971603269443,81985,,,,,,0,0,0,,
primary,2025-07-18,log_ridge_harq__B0,1.0,,,0.14907809734970864,81985,390,3.7966654060533396e-08,0.06694364761653859,0,0,,,,30,5
primary,2025-07-18,log_ridge_harq__B1,100.0,,,0.15059838841339615,81985,390,3.7966654060533396e-08,0.06694364761653859,0,0,,,,96,19
primary,2025-07-18,log_ridge_harq__B2,100.0,,,0.14977350716083354,81985,390,3.7966654060533396e-08,0.06694364761653859,0,0,,,,155,86
primary,2025-07-21,lightgbm_qlike__B0,,167,63,0.1618960899364374,82375,,,,,,0,0,0,,
primary,2025-07-21,lightgbm_qlike__B1,,354,31,0.16089564478543913,82375,,,,,,0,0,0,,
primary,2025-07-21,lightgbm_qlike__B2,,794,31,0.15543259784405564,82375,,,,,,0,0,0,,
primary,2025-07-21,log_ridge_harq__B0,0.0001,,,0.15617402784684675,82375,390,3.7966654060533396e-08,0.06694364761653859,0,0,,,,30,5
primary,2025-07-21,log_ridge_harq__B1,1.0,,,0.1567778242779759,82375,390,3.7966654060533396e-08,0.06694364761653859,0,0,,,,96,19
primary,2025-07-21,log_ridge_harq__B2,1.0,,,0.1560366122523504,82375,390,3.7966654060533396e-08,0.06694364761653859,0,0,,,,155,86
primary,2025-07-22,lightgbm_qlike__B0,,215,63,0.15593992034702442,82765,,,,,,0,0,0,,
primary,2025-07-22,lightgbm_qlike__B1,,397,15,0.16034640982028636,82765,,,,,,0,0,0,,
primary,2025-07-22,lightgbm_qlike__B2,,200,63,0.158274139470651,82765,,,,,,0,0,0,,
primary,2025-07-22,log_ridge_harq__B0,0.0001,,,0.1479405938946457,82765,390,2.7101989908617113e-08,0.06694364761653859,0,0,,,,30,5
primary,2025-07-22,log_ridge_harq__B1,0.0001,,,0.14802211380763114,82765,390,2.7101989908617113e-08,0.06694364761653859,0,0,,,,96,19
primary,2025-07-22,log_ridge_harq__B2,0.0001,,,0.14687617385295756,82765,390,2.7101989908617113e-08,0.06694364761653859,0,0,,,,155,86
primary,2025-07-23,lightgbm_qlike__B0,,265,31,0.13560946320290926,83155,,,,,,0,0,0,,
primary,2025-07-23,lightgbm_qlike__B1,,142,63,0.13832678740509022,83155,,,,,,0,0,0,,
primary,2025-07-23,lightgbm_qlike__B2,,302,31,0.13749071345956423,83155,,,,,,0,0,0,,
primary,2025-07-23,log_ridge_harq__B0,0.0001,,,0.13075639294375224,83155,384,2.7101989908617113e-08,0.06694364761653859,0,0,,,,30,5
primary,2025-07-23,log_ridge_harq__B1,0.0001,,,0.13129141811976192,83155,384,2.7101989908617113e-08,0.06694364761653859,0,0,,,,96,19
